t,x,tf,ts
0.6589906249999999,0.974,1.0006402,1.0004985
0.92500625,0.217,3.2569041,2.8075342
0.339440625,0.709,0.99991417,1.0000324
0.163159375,0.894,1.0001848,1.000114
0.94716875,0.333,2.808187,2.3845026
0.1236968749999999,0.584,1.0002553,1.0001348
0.6612499999999999,0.558,1.0107548,1.0048128
0.903759375,0.893,1.0047748,1.0032747
0.8201468749999999,0.6890000000000001,1.0111327,1.0054293
0.5400625,0.5670000000000001,1.0052271,1.0022793
0.1530625,0.46,1.0002351,1.0001463
0.304959375,0.778,1.0000086,1.0000747
0.4199906249999999,0.009,3.8967147,1.914808
0.5817249999999999,0.311,1.5990479,1.2812834
0.56098125,0.317,1.404901,1.1885388
0.2345874999999999,0.964,1.0001335,1.0001056
0.3095374999999999,0.325,1.0003755,1.0001546
0.112378125,0.187,1.0001252,1.000066
0.52759375,0.433,1.013835,1.005863
0.3971749999999999,0.232,1.0465472,1.0175736
0.7011062499999999,0.415,1.5820334,1.3058697
0.0957781249999999,0.91,1.0001643,1.0000923
0.634109375,0.133,3.1837518,2.3779187
0.8332593749999999,0.971,1.002641,1.0018351
0.0343375,0.731,1.000174,1.0000718
0.563709375,0.681,1.0020154,1.0009949
0.0667562499999999,0.156,1.0002124,0.999994
0.0214374999999999,0.666,1.0001733,1.0000596
0.2945156249999999,0.174,1.013696,1.0022974
0.8461343749999999,0.37,2.3803816,1.945441
0.65098125,0.196,2.8069441,2.1257844
0.4478781249999999,0.483,1.0039542,1.0015401
0.3511937499999999,0.736,0.9999013,1.000026
0.6587093749999999,0.637,1.0070643,1.0034724
0.681225,0.8140000000000001,1.0020463,1.0011904
0.12455,0.053,1.0000372,1.0001497
0.4337281249999999,0.649,1.000154,1.0000646
0.69766875,0.106,3.4496675,2.6910558
0.23688125,0.373,0.999974,1.0000806
0.4907031249999999,0.378,1.0175138,1.0068142
0.6107531249999999,0.0,4.0002556,2.6774325
0.92135625,0.991,1.0039082,1.0029249
0.6734625,0.281,2.3097067,1.7746537
0.6045468749999999,0.711,1.0024171,1.001226
0.4171249999999999,0.491,1.0016072,1.0006399
0.1779093749999999,0.006,0.999712,1.000349
0.4454499999999999,0.083,3.0825696,1.8053409
0.641075,0.058,3.659365,2.6834762
0.3196874999999999,0.524,0.9999423,1.0000215
0.084784375,0.042,1.000191,1.0001206
0.92738125,0.528,1.8806791,1.5681773
0.8202124999999999,0.218,3.0809214,2.5553215
0.414571875,0.147,1.9242206,1.292656
0.8963218749999999,0.527,1.7893178,1.4908104
0.0887749999999999,0.757,1.0002074,1.0001044
0.085428125,0.71,1.0002177,1.0001059
0.0789093749999999,0.145,1.0001974,1.0000194
0.8711906249999999,0.432,2.1471877,1.7620593
0.2283374999999999,0.215,0.9998257,1.0000447
0.401303125,0.862,0.99987173,1.0000074
0.2606124999999999,0.414,0.9999504,1.000062
0.804553125,0.712,1.0073504,1.0037751
0.2540937499999999,0.328,0.99990535,1.000046
0.29059375,0.761,1.0000427,1.000087
0.8531374999999999,0.164,3.375446,2.855953
0.597371875,0.473,1.01507,1.0062894
0.536509375,0.417,1.0165257,1.0067089
0.4911312499999999,0.788,1.0000737,1.0000672
0.8650749999999999,0.026,3.9069579,3.2276595
0.148121875,0.709,1.0002382,1.0001342
0.8006249999999999,0.17,3.2755432,2.7098942
0.3023249999999999,0.677,0.9999857,1.0000665
0.6173875,0.891,1.0005064,1.000403
0.2228812499999999,0.475,1.0001159,1.0001236
0.92081875,0.876,1.0051582,1.0035821
0.4677375,0.528,1.003047,1.0012453
0.527396875,0.235,1.88761,1.3930099
0.1217062499999999,0.728,1.0002294,1.0001227
0.4334999999999999,0.162,1.9129701,1.312525
0.3233,0.123,1.0950763,1.0158528
0.567040625,0.436,1.0176463,1.0073471
0.305221875,0.146,1.0500638,1.0047282
0.4126718749999999,0.433,1.0039427,1.0014534
0.260696875,0.6960000000000001,1.000108,1.0001099
0.2228468749999999,0.04,1.0002453,1.0001109
0.4075781249999999,0.45,1.0025399,1.0009625
0.78603125,0.554,1.292337,1.1554005
0.649303125,0.002,3.988605,2.7895048
0.9320375,0.972,1.0041635,1.0031304
0.63610625,0.313,1.9119747,1.4787366
0.021521875,0.717,1.000165,1.0000622
0.8810531249999999,0.222,3.1691601,2.6898487
0.7135499999999999,0.059,3.70804,2.8769035
0.3789249999999999,0.336,1.0086403,1.0027776
0.386228125,0.878,0.9998708,1.0000179
0.8118156249999999,0.322,2.530608,2.054772
0.050996875,0.52,1.0002127,1.000073
0.8622,0.548,1.5886383,1.3415251
0.2849593749999999,0.681,1.0000362,1.000086
0.1237312499999999,0.385,1.0002217,1.0001237
0.4659406249999999,0.381,1.0148711,1.0057917
0.243465625,0.951,1.0001276,1.0001059
0.1861624999999999,0.918,1.000174,1.0001137
0.222540625,0.767,1.0001822,1.0001289
0.2487843749999999,0.213,0.99993634,1.0000598
0.3237,0.032,3.2409568,1.351057
0.3643875,0.111,1.8794105,1.2069958
0.1119218749999999,0.014,0.999974,1.0001957
0.4762187499999999,0.394,1.0142515,1.005682
0.3439843749999999,0.738,0.9999106,1.0000328
0.5115218749999999,0.12,2.9477859,1.9415643
0.7224187499999999,0.071,3.6551545,2.8682144
0.8731749999999999,0.973,1.0032458,1.0023031
0.84738125,0.5710000000000001,1.4469116,1.2479748
0.0982312499999999,0.228,1.0001628,1.0000552
0.4991874999999999,0.055,3.5192008,2.1771376
0.803559375,0.854,1.0038068,1.0022914
0.080246875,0.498,1.0002356,1.0001011
0.3349843749999999,0.171,1.0550406,1.0096521
0.477978125,0.5680000000000001,1.0021067,1.0009043
0.8470656249999999,0.09,3.6648445,3.0822706
0.48405,0.198,1.9367933,1.3773009
0.2281093749999999,0.286,0.999892,1.0000618
0.8980156249999999,0.649,1.3406019,1.1851201
0.2880749999999999,0.679,1.0000267,1.0000824
0.27108125,0.8260000000000001,1.0000966,1.0001028
0.6135656249999999,0.482,1.016124,1.006839
0.2997125,0.492,0.9999373,1.0000343
0.4687937499999999,0.5700000000000001,1.0016863,1.0007293
0.1907749999999999,0.6980000000000001,1.0002234,1.0001408
0.4302718749999999,0.879,0.9998908,0.9999984
0.8352875,0.236,3.0235415,2.5157914
0.299028125,0.419,0.9999707,1.0000265
0.4964093749999999,0.212,1.882741,1.3649411
0.7849937499999999,0.192,3.142964,2.5754156
0.5451968749999999,0.218,2.1760254,1.561724
0.8023531249999999,0.117,3.5166912,2.9123616
0.7171312499999999,0.842,1.0022607,1.0013493
0.912421875,0.427,2.2922058,1.8998007
0.0922968749999999,0.343,1.0002062,1.0000827
0.7325499999999999,0.108,3.482039,2.7774975
0.638440625,0.54,1.0109875,1.0049586
0.5057937499999999,0.7020000000000001,1.000541,1.000301
0.6315999999999999,0.624,1.0066462,1.003185
0.02943125,0.725,1.0001712,1.000068
0.3646281249999999,0.892,0.99989414,1.0000346
0.1596187499999999,0.204,1.000001,1.0000919
0.1582875,0.547,1.0002494,1.0001488
0.4553,0.5650000000000001,1.0013225,1.0005717
0.8270312499999999,0.228,3.0458257,2.5292635
0.8701906249999999,0.557,1.5786498,1.3361968
0.012509375,0.371,1.0001502,0.99996203
0.561128125,0.552,1.0072248,1.0032275
0.9202625,0.898,1.0048797,1.00344
0.918028125,0.344,2.694261,2.262506
0.82704375,0.879,1.0037451,1.0023458
0.876925,0.129,3.5409617,3.025055
0.7309218749999999,0.756,1.0047469,1.0025351
0.4029624999999999,0.5660000000000001,1.0002377,1.0000858
0.3177843749999999,0.732,0.9999616,1.0000577
0.2296718749999999,0.653,1.000171,1.0001309
0.6663843749999999,0.853,1.0012763,1.0008266
0.4127968749999999,0.215,1.0843318,1.0481944
0.4085343749999999,0.293,1.0227268,1.0070376
0.1181999999999999,0.035,1.0000417,1.0001731
0.61115625,0.114,3.264012,2.3827863
0.926075,0.142,3.5385997,3.0732963
0.1017531249999999,0.192,1.0001483,1.0000532
0.6208531249999999,0.398,1.2468252,1.131021
0.4754374999999999,0.131,2.6646872,1.7043922
0.5664312499999999,0.899,1.0001755,1.0001798
0.5886625,0.581,1.0069616,1.0032011
0.4478062499999999,0.707,1.0000753,1.0000387
0.8139281249999999,0.165,3.318251,2.762599
0.2023343749999999,0.997,1.0001466,1.0001041
0.381559375,0.064,3.0122106,1.5515277
0.8430593749999999,0.632,1.2260611,1.1173557
0.04330625,0.654,1.0001969,1.0000777
0.8537406249999999,0.23,3.0864906,2.5897527
0.2035499999999999,0.213,0.9998462,1.0000623
0.925759375,0.963,1.0041442,1.003075
0.451034375,0.065,3.3132217,1.9153793
0.6950749999999999,0.895,1.0012796,1.0008699
0.88683125,0.788,1.0062885,1.0036418
0.1667062499999999,0.991,1.0001554,1.0001016
0.1961093749999999,0.497,1.0001929,1.0001445
0.931621875,0.293,2.951562,2.514196
0.152703125,0.055,0.9998987,1.0001631
0.0715843749999999,0.61,1.0002272,1.0000993
0.357378125,0.076,2.547123,1.354316
0.1084,0.708,1.0002291,1.0001185
0.5426749999999999,0.518,1.0083418,1.0036652
0.8378781249999999,0.964,1.002754,1.0019062
0.3571968749999999,0.963,0.99991775,1.0000458
0.08104375,0.953,1.000144,1.0000821
0.3326499999999999,0.8140000000000001,0.99994516,1.0000529
0.4896093749999999,0.48,1.0074832,1.0030456
0.1176437499999999,0.081,1.0000815,1.0001094
0.2218906249999999,0.783,1.0001812,1.0001271
0.7454531249999999,0.338,2.2270408,1.7640231
0.5153281249999999,0.256,1.5823729,1.247025
0.4844499999999999,0.657,1.0006418,1.0003233
0.3359374999999999,0.554,0.9999511,1.0000136
0.5895874999999999,0.088,3.4048057,2.4145083
0.5884937499999999,0.158,2.887095,2.0791602
0.7629531249999999,0.855,1.0029299,1.0017539
0.7673187499999999,0.89,1.00242,1.0015295
0.7038312499999999,0.981,1.001024,1.0007453
0.57566875,0.782,1.0007467,1.0004709
0.702903125,0.296,2.3261516,1.8107991
0.729665625,0.394,1.8355572,1.4726839
0.7619374999999999,0.8170000000000001,1.0037699,1.002147
0.8888093749999999,0.547,1.6808248,1.4102461
0.4816312499999999,1.0,0.99993086,1.0000117
0.8799624999999999,0.508,1.8199391,1.509353
0.6993468749999999,0.757,1.0038152,1.0020163
0.3545624999999999,0.733,0.99989915,1.0000225
0.1990843749999999,0.518,1.0001957,1.0001445
0.538696875,0.654,1.0019352,1.0009251
0.959328125,0.33,2.8464322,2.4271576
0.5161812499999999,0.765,1.0002685,1.000185
0.283590625,0.369,0.99996066,1.000032
0.65145625,0.091,3.4749358,2.6102197
0.6263218749999999,0.122,3.2402196,2.4009013
0.908709375,0.759,1.0239995,1.013346
0.138959375,0.378,1.0002103,1.0001318
0.2287562499999999,0.986,1.000134,1.0001043
0.1538031249999999,0.109,0.99991083,1.000096
0.8734749999999999,0.726,1.0207608,1.0113256
0.2532093749999999,0.868,1.0001273,1.0001094
0.616425,0.321,1.7417831,1.369259
0.6487031249999999,0.145,3.137206,2.3725662
0.4370281249999999,0.591,1.0005002,1.0002205
0.0366406249999999,0.293,1.0001729,0.99996775
0.782940625,0.6950000000000001,1.0075824,1.0038648
0.8279156249999999,0.341,2.4767962,2.018173
0.416925,0.97,0.9998605,1.0000123
0.1369781249999999,0.269,1.0001359,1.0001051
0.390225,0.726,0.9999194,0.99999887
0.016134375,0.231,1.0001838,0.99989015
0.5872656249999999,0.184,2.6784573,1.9344255
0.6162312499999999,0.805,1.0010686,1.0006653
0.3947718749999999,0.915,0.9998653,1.0000173
0.259028125,0.02,1.7892537,1.0160394
0.0269843749999999,0.522,1.0001864,1.000045
0.6169281249999999,0.714,1.0026839,1.0013602
0.6820624999999999,0.542,1.0172052,1.0078405
0.5814562499999999,0.185,2.6475604,1.9040607
0.8336374999999999,0.75,1.0066707,1.0036744
0.3124687499999999,0.118,1.0916278,1.0099758
0.90335,0.885,1.0048995,1.0033393
0.7210187499999999,0.634,1.0086608,1.0042129
0.2955,0.148,1.03264,1.0032277
0.3585593749999999,0.908,0.9999075,1.0000403
0.014575,0.046,1.0002959,0.9999771
0.3440093749999999,0.963,0.9999447,1.0000546
0.941775,0.412,2.440196,2.0412707
0.3335437499999999,0.354,1.0008249,1.0003176
0.024609375,0.804,1.0001485,1.0000648
0.278878125,0.183,1.0027864,1.0008229
0.3329625,0.051,2.8420932,1.3316975
0.3303374999999999,0.888,0.99996424,1.0000606
0.4564781249999999,0.988,0.99989367,1.0000055
0.309484375,0.031,3.128731,1.2713547
0.952959375,0.924,1.0048492,1.0036669
0.705578125,0.207,2.8887694,2.2641144
0.6148968749999999,0.859,1.0006294,1.000462
0.8491874999999999,0.474,1.8738763,1.5406938
0.0119625,0.905,1.000113,1.0000547
0.26696875,0.144,1.0039778,1.0008681
0.65968125,0.624,1.0076745,1.003777
0.1546,0.804,1.0002117,1.0001241
0.7734187499999999,0.383,2.0724142,1.6608496
0.08775,0.127,1.0001845,1.0000409
0.1943249999999999,0.245,0.99993396,1.0000834
0.4410031249999999,0.765,0.9999788,1.000002
0.3337906249999999,0.361,1.0007019,1.0002704
0.1220999999999999,0.62,1.0002513,1.0001323
0.17511875,0.8250000000000001,1.0002041,1.0001247
0.8498718749999999,0.124,3.5348344,2.9886413
0.5276718749999999,0.087,3.2942684,2.1745296
0.1847093749999999,0.859,1.0001907,1.0001214
0.6708249999999999,0.612,1.0084951,1.0041916
0.82160625,0.042,3.8359528,3.1358888
0.4244124999999999,0.85,0.9998958,0.9999974
0.5927906249999999,0.989,1.0002265,1.0002139
0.8949437499999999,0.388,2.4289956,2.0112
0.208475,0.942,1.0001576,1.0001111
0.152178125,0.732,1.0002322,1.0001326
0.9269625,0.797,1.0098081,1.0058821
0.1673937499999999,0.767,1.000221,1.0001311
0.2998687499999999,0.427,0.99996567,1.0000259
0.928215625,0.864,1.0052896,1.0036643
0.2359968749999999,0.328,0.9999254,1.0000666
0.1104343749999999,0.034,1.0000746,1.0001658
0.1170812499999999,0.21,1.0001266,1.0000749
0.06329375,0.281,1.0001836,1.0000145
0.716190625,0.18,3.0715275,2.429247
0.635534375,0.974,1.0004706,1.0003866
0.876259375,0.323,2.6944618,2.240055
0.3976375,0.584,1.0001354,1.0000414
0.910953125,0.6990000000000001,1.2367494,1.120935
0.7217843749999999,0.052,3.7475524,2.9123645
0.5676406249999999,0.577,1.006139,1.0027564
0.0541062499999999,0.602,1.0002141,1.0000846
0.1501624999999999,0.619,1.0002522,1.000143
0.7588999999999999,0.35,2.2059417,1.7556281
0.0916656249999999,0.723,1.0002182,1.0001082
0.7883031249999999,0.5730000000000001,1.2328553,1.1233921
0.527540625,0.627,1.0022733,1.001045
0.4714874999999999,0.377,1.0158367,1.0061615
0.7756875,0.391,2.036625,1.6349598
0.521528125,0.338,1.0835204,1.0479348
0.6500843749999999,0.366,1.6188853,1.313462
0.2700031249999999,0.905,1.0000966,1.0001
0.3098249999999999,0.055,2.3327384,1.1706333
0.4339749999999999,0.341,1.0170224,1.006053
0.6855906249999999,0.334,2.0097346,1.5701675
0.6114093749999999,0.093,3.4054961,2.4719927
0.9386625,0.188,3.3859158,2.9425797
0.2317781249999999,0.55,1.000135,1.0001253
0.910778125,0.371,2.5510926,2.1275277
0.703290625,0.497,1.1888773,1.1022875
0.1190156249999999,0.145,1.0000892,1.0000744
0.63445,0.98,1.0004609,1.0003786
0.7852281249999999,0.63,1.0305943,1.0158206
0.2353999999999999,0.218,0.9998462,1.0000443
0.936378125,0.326,2.8163128,2.3868232
0.3970031249999999,0.104,2.4465604,1.4318528
0.5274156249999999,0.102,3.1639414,2.104569
0.0757406249999999,0.329,1.0001986,1.0000548
0.2001937499999999,0.748,1.0002079,1.000135
0.297025,0.479,0.99993753,1.0000348
0.1774093749999999,0.163,0.9998615,1.000074
0.7974625,0.459,1.7610757,1.4442335
0.6261406249999999,0.239,2.411706,1.8021479
0.2560656249999999,0.843,1.0001247,1.0001101
0.9411125,0.484,2.1129155,1.7586706
0.854584375,0.366,2.4250526,1.9881339
0.1424125,0.846,1.0001986,1.0001154
0.90625625,0.66,1.33149,1.1796658
0.31305625,0.152,1.0536807,1.0059284
0.2161656249999999,0.211,0.9998169,1.0000508
0.916428125,0.54,1.7967842,1.5013285
0.3704968749999999,0.246,1.0277245,1.0068501
0.1599499999999999,0.528,1.0002468,1.000149
0.2049468749999999,0.054,0.9999037,1.0002434
0.856146875,0.68,1.0972943,1.0471754
0.1550531249999999,0.867,1.0001929,1.0001156
0.65284375,0.197,2.8058076,2.1275828
0.5319124999999999,0.268,1.6035652,1.2635604
0.0388031249999999,0.562,1.0002007,1.0000658
0.8825093749999999,0.726,1.0347669,1.0184181
0.8401156249999999,0.986,1.0026801,1.0018821
0.4372624999999999,0.749,0.9999871,1.0000032
0.71376875,0.02,3.90081,2.9429455
0.382440625,0.965,0.9998772,1.0000298
0.561471875,0.352,1.1692433,1.0962627
0.3156812499999999,0.463,0.9999814,1.0000201
0.60185625,0.197,2.6324675,1.9256226
0.134340625,0.918,1.0001745,1.0001037
0.1081468749999999,0.206,1.0001414,1.0000637
0.6809218749999999,0.203,2.8476532,2.1990473
0.956134375,0.415,2.4630063,2.0674744
0.8437968749999999,0.5640000000000001,1.4615555,1.2567264
0.2668062499999999,0.715,1.0000956,1.0001051
0.7014062499999999,0.674,1.00687,1.0035058
0.23814375,0.354,0.9999492,1.0000725
0.8080937499999999,0.603,1.2022572,1.104875
0.0586468749999999,0.329,1.0001895,1.0000272
0.32008125,0.277,1.0030336,1.0009959
0.389921875,0.143,1.6543436,1.183126
0.3839531249999999,0.769,0.9998903,1.000006
0.6605749999999999,0.335,1.8838346,1.4741387
0.2530437499999999,0.765,1.0001321,1.0001154
0.1124749999999999,0.867,1.0001836,1.0001031
0.0310968749999999,0.223,1.0001931,0.99992305
0.4295249999999999,0.6900000000000001,1.0000448,1.0000181
0.631434375,0.347,1.6421473,1.3203597
0.0153968749999999,0.279,1.00016,0.99991304
0.939325,0.863,1.0053024,1.0037098
0.49853125,0.511,1.0059593,1.0024569
0.2572625,0.322,0.99990726,1.0000422
0.722096875,0.666,1.0076396,1.0039256
0.2342187499999999,0.077,1.0004859,1.0002351
0.1133749999999999,0.886,1.0001788,1.0001011
0.9033625,0.15,3.4879115,3.0067205
0.03314375,0.612,1.0001922,1.0000658
0.8325031249999999,0.217,3.108354,2.5917819
0.5989812499999999,0.342,1.479749,1.2294672
0.776353125,0.5,1.4804082,1.259923
0.0520343749999999,0.445,1.0002055,1.0000583
0.1885093749999999,0.149,0.9997957,1.0000658
0.6265375,0.269,2.1890855,1.6499405
0.7771812499999999,0.551,1.2702312,1.1437767
0.873346875,0.066,3.768337,3.1826272
0.6465656249999999,0.492,1.0296187,1.014943
0.7940218749999999,0.837,1.0040045,1.0023574
0.7786812499999999,0.943,1.0020273,1.0013759
0.1371375,0.399,1.0002217,1.0001338
0.570184375,0.856,1.0002909,1.0002475
0.3040593749999999,0.904,1.0000279,1.0000803
0.8816562499999999,0.555,1.6246586,1.3695159
0.1069374999999999,0.278,1.000176,1.0000811
0.1134718749999999,0.274,1.000169,1.0000874
0.6761968749999999,0.938,1.0008492,1.0006344
0.8502687499999999,0.244,3.014908,2.5199637
0.073671875,0.801,1.0001853,1.000093
0.0749124999999999,0.837,1.0001752,1.0000902
0.2486999999999999,0.309,0.99989486,1.0000467
0.8531624999999999,0.7020000000000001,1.025094,1.0134065
0.4334406249999999,0.927,0.99987984,1.0000024
0.8490656249999999,0.991,1.0028007,1.0019776
0.5952656249999999,0.71,1.002193,1.0011171
0.905496875,0.748,1.0376446,1.0199392
0.8212593749999999,0.562,1.3912253,1.2118022
0.4274437499999999,0.768,0.9999511,0.9999956
0.1470031249999999,0.489,1.0002465,1.0001458
0.6005937499999999,0.733,1.0018377,1.0009753
0.8266374999999999,0.925,1.0029624,1.0019611
0.3690874999999999,0.93,0.99989176,1.000035
0.940071875,0.782,1.0404499,1.021491
0.5077031249999999,0.268,1.3962724,1.1722677
0.1224,0.79,1.0002122,1.0001156
0.0520781249999999,0.05,1.000283,1.0000522
0.0230843749999999,0.131,1.0002918,0.99990666
0.1827812499999999,0.132,0.99979615,1.000073
0.8445124999999999,0.062,3.7691545,3.1417606
0.257575,0.158,1.0005746,1.0003221
0.60991875,0.918,1.0003779,1.0003264
0.10905,0.343,1.0002065,1.000102
0.2986531249999999,0.7030000000000001,1.0000043,1.0000739
0.6646781249999999,0.838,1.0014155,1.0008864
0.08309375,0.771,1.0001996,1.0001001
0.61935,0.277,2.092815,1.5811753
0.7153218749999999,0.283,2.4524736,1.9190229
0.0604749999999999,0.353,1.0001945,1.0000403
0.8967062499999999,0.338,2.6720083,2.2308254
0.2006374999999999,0.412,1.0001295,1.0001304
0.0802249999999999,0.51,1.000237,1.000102
0.3169906249999999,0.334,1.0004895,1.0001954
0.6294562499999999,0.231,2.4845438,1.8576458
0.5562906249999999,0.244,2.0043256,1.4772071
0.5592437499999999,0.389,1.0565894,1.030497
0.6765249999999999,0.728,1.0040507,1.002075
0.5486218749999999,0.625,1.0031121,1.0014198
0.742575,0.031,3.8561597,2.9953704
0.7787593749999999,0.239,2.8873348,2.342188
0.6777156249999999,0.345,1.9011855,1.493693
0.0094624999999999,0.374,1.0001466,0.99995756
0.1053624999999999,0.677,1.0002363,1.0001192
0.5479156249999999,0.926,1.0000792,1.0001085
0.40556875,0.366,1.009428,1.0032389
0.2211999999999999,0.13,0.9998181,1.0000887
0.1680749999999999,0.124,0.99985194,1.0000839
0.1356375,0.413,1.0002291,1.0001354
0.0913562499999999,0.414,1.0002289,1.0000994
0.8970843749999999,0.602,1.4926527,1.2829998
0.955509375,0.287,3.021292,2.5955048
0.4034374999999999,0.007,3.9135044,1.8332378
0.93575625,0.003,3.990492,3.3397784
0.6531406249999999,0.91,1.0007377,1.0005555
0.7941593749999999,0.271,2.7544358,2.2379475
0.1040437499999999,0.133,1.0001364,1.0000618
0.9091125,0.055,3.8205698,3.2575803
0.0318499999999999,0.515,1.0001912,1.0000494
0.7799406249999999,0.115,3.5019405,2.8686495
0.0752281249999999,0.955,1.0001407,1.0000799
0.905040625,0.195,3.3167803,2.8497558
0.131884375,0.749,1.0002263,1.000124
0.1043718749999999,0.422,1.0002351,1.0001138
0.159646875,0.92,1.0001762,1.0001099
0.6869281249999999,0.621,1.0085113,1.0042213
0.7431374999999999,0.277,2.5788093,2.0450466
0.200665625,0.6940000000000001,1.000215,1.0001396
0.3449406249999999,0.128,1.1710327,1.0406096
0.480025,0.22,1.6446526,1.2529869
0.6202124999999999,0.502,1.0133505,1.005641
0.6034875,0.5660000000000001,1.0084496,1.0039675
0.6616593749999999,0.057,3.6816068,2.7456517
0.924059375,0.247,3.1335444,2.6866226
0.1081843749999999,0.797,1.0002046,1.0001094
0.7266468749999999,0.624,1.0092454,1.0042615
0.2819531249999999,0.915,1.0000744,1.0000937
0.5695125,0.578,1.00618,1.0027809
0.5312374999999999,0.876,1.0000734,1.0000954
0.1082499999999999,0.807,1.0002017,1.0001085
0.2373874999999999,0.038,1.009958,0.99981946
0.24444375,0.016,1.15223,1.0046036
0.66074375,0.894,1.0008893,1.0006397
0.2318968749999999,0.594,1.0001519,1.0001285
0.3693531249999999,0.8290000000000001,0.9998841,1.0000234
0.33481875,0.048,2.9394794,1.3555663
0.300121875,0.521,0.99993896,1.0000398
0.3285906249999999,0.351,1.0006607,1.0002565
0.7476656249999999,0.086,3.6040742,2.8862717
0.3099437499999999,0.623,0.999948,1.0000489
0.6528937499999999,0.581,1.0093374,1.004499
0.7662843749999999,0.954,1.0017917,1.0012352
0.4034312499999999,0.391,1.0062664,1.0021963
0.817325,0.612,1.2043586,1.1056705
0.2359875,0.132,0.9999366,1.0001423
0.760503125,0.285,2.5848215,2.0643473
0.92861875,0.137,3.5583038,3.0929708
0.0286718749999999,0.169,1.0002403,0.99990803
0.2339999999999999,0.415,1.0000284,1.0000975
0.39310625,0.617,1.0000446,1.0000104
0.6313218749999999,0.89,1.0006261,1.0004773
0.7563687499999999,0.504,1.3811488,1.2013962
0.430671875,0.481,1.0027938,1.0010877
0.7821937499999999,0.134,3.4175117,2.8060882
0.1126187499999999,0.416,1.0002344,1.0001202
0.1670718749999999,0.157,0.99989986,1.0000801
0.8229,0.406,2.1225133,1.7221954
0.268584375,0.982,1.000092,1.0000954
0.3570656249999999,0.621,0.99993944,1.0000064
0.78560625,0.551,1.3022077,1.1606007
0.3944062499999999,0.009,3.8835776,1.7853172
0.7787031249999999,0.773,1.0054414,1.0030324
0.5402781249999999,0.5700000000000001,1.0050824,1.0022187
0.773165625,0.502,1.458652,1.246741
0.4309624999999999,0.291,1.0285833,1.009779
0.4499312499999999,0.033,3.6598587,2.0185747
0.8645249999999999,0.381,2.378399,1.9528935
0.57403125,0.649,1.0032482,1.0015235
0.1893656249999999,0.286,1.0000184,1.0001036
0.174996875,0.8230000000000001,1.0002046,1.0001249
0.7728875,0.881,1.0026574,1.0016526
0.95200625,0.674,1.4136462,1.2360494
0.565890625,0.402,1.0437989,1.0230528
0.543509375,0.835,1.0001979,1.0001748
0.19020625,0.241,0.9999435,1.0000858
0.37184375,0.612,0.99998426,1.0000024
0.678459375,0.662,1.0066524,1.0033278
0.3473124999999999,0.197,1.0431745,1.0084274
0.1489718749999999,0.925,1.0001745,1.0001068
0.914909375,0.248,3.1141505,2.6616545
0.87578125,0.49,1.8875704,1.5590247
0.8644875,0.672,1.1662021,1.0816225
0.5856281249999999,0.357,1.281744,1.1430607
0.5457656249999999,0.884,1.0001118,1.000129
0.655309375,0.5690000000000001,1.0099347,1.0046731
0.4955281249999999,0.734,1.0002499,1.0001569
0.15585,0.858,1.000196,1.0001173
0.6171125,0.645,1.0050867,1.002414
0.6305687499999999,0.549,1.010226,1.0047935
0.7152031249999999,0.403,1.718396,1.3916392
0.31643125,0.518,0.9999411,1.0000234
0.2780031249999999,0.74,1.0000725,1.0000969
0.7824437499999999,0.706,1.0072978,1.0038419
0.1273312499999999,0.56,1.000257,1.0001371
0.6869593749999999,0.4,1.599889,1.312742
0.1888812499999999,0.228,0.9999261,1.000082
0.0627593749999999,0.387,1.0002036,1.0000558
0.583721875,0.95,1.0001972,1.0001996
0.1122031249999999,0.644,1.0002451,1.0001253
0.474571875,0.657,1.0004966,1.0002503
0.037325,0.018,1.0001609,1.0000613
0.56375,0.634,1.0033832,1.0015603
0.0474187499999999,0.512,1.0002084,1.0000675
0.752625,0.6970000000000001,1.0072031,1.0038038
0.0881499999999999,0.578,1.0002413,1.0001118
0.29406875,0.534,0.99994993,1.0000498
0.6584718749999999,0.894,1.0008664,1.0006256
0.0362062499999999,0.617,1.0001945,1.0000693
0.0422562499999999,0.544,1.0002046,1.000067
0.008696875,0.495,1.0001609,1.0000122
0.72329375,0.248,2.6913881,2.1203172
0.215334375,0.384,1.0000579,1.0001106
0.67030625,0.106,3.4127216,2.61139
0.815184375,0.561,1.3734472,1.2010065
0.378509375,0.542,1.000139,1.0000386
0.8159562499999999,0.929,1.0027323,1.0018144
0.2397187499999999,0.79,1.0001562,1.0001204
0.09704375,0.017,1.0000582,1.0001718
0.7243562499999999,0.348,2.086631,1.6462102
0.9316125,0.125,3.6018825,3.133132
0.943759375,0.981,1.0042753,1.0032787
0.0868531249999999,0.64,1.0002329,1.0001099
0.0327468749999999,0.803,1.0001545,1.0000696
0.7442843749999999,0.059,3.7275798,2.9490602
0.8711281249999999,0.031,3.890567,3.2322812
0.35161875,0.785,0.99990416,1.0000327
0.443796875,0.725,1.000032,1.0000191
0.0147843749999999,0.302,1.000154,0.99992573
0.2407968749999999,0.456,1.0000443,1.0000999
0.4190656249999999,0.806,0.9999113,0.9999953
0.2725999999999999,0.939,1.0000899,1.0000968
0.0854312499999999,0.791,1.000195,1.0000994
0.6273375,0.41,1.2192221,1.119212
